X,Y,Z,R,G,B
256.38917928752807,149.2352019952857,400.0111851817821,255,0,0
256.4441539368861,149.23390000487234,400.00981262662367,255,0,0
256.5036897576394,149.1483744867794,400.0741555477703,255,0,0
256.563420404564,149.06284045880778,400.1384935872528,255,0,0
256.59769676546443,149.4309417059159,399.8489407197298,255,0,0
256.6310960642153,149.79909034163418,399.5593894213519,255,0,0
255.18949467296915,148.72787155937164,400.3902059012612,255,0,0
255.2546358093044,148.37407465639296,400.6637197268967,255,0,0
255.3036032768038,148.62446771234607,400.46602059906377,255,0,0
255.3519714477488,148.87488684253668,400.2683253900633,255,0,0
255.40582779690544,148.92578728255242,400.2262322490921,255,0,0
255.4595575477024,148.97669074300651,400.1841417198102,255,0,0
255.51293427806945,149.03446518987073,400.1366984128541,255,0,0
255.56616817580888,149.09224749809368,400.0892563628016,255,0,0
255.62072532926345,149.1084016431793,400.074271501452,255,0,0
255.6752377963904,149.12455469465516,400.0592889105801,255,0,0
255.72987275602927,149.1362567797428,400.04777749473607,255,0,0
255.78447394033907,149.14796124876472,400.036266881508,255,0,0
255.83938323124215,149.15109145260354,400.0314393908544,255,0,0
255.89427819796725,149.15422168831543,400.0266112979473,255,0,0
255.94923368125143,149.15561144503977,400.0231406718769,255,0,0
256.00417872461105,149.157002413673,400.0196707512169,255,0,0
256.0581808266003,149.17928815305265,399.9999209334971,255,0,0
256.11212387572914,149.20157685837393,399.98017136176713,255,0,0
256.1675951743701,149.19010419146187,399.9867241538853,255,0,0
256.2230869882149,149.17863118173128,399.9932775224676,255,0,0
256.276939072658,149.20078200906423,399.9736401936676,255,0,0
256.33073218841537,149.22293776097726,399.9539997023297,255,0,0
256.38584024767613,149.21855031369515,399.9550346603,255,0,0
256.44095104242825,149.21417009256288,399.95606610013147,255,0,0
256.4999121112681,149.13868778310658,400.01246346533503,255,0,0
256.55904545499124,149.06319417068227,400.0688628591676,255,0,0
256.5914500610577,149.46422934427875,399.7542196370399,255,0,0
256.6229007729368,149.8653124274004,399.43958038844073,255,0,0
255.18815655265388,148.65525874442042,400.3768439315521,255,0,0
255.25101956501013,148.38671216095008,400.58347478065696,255,0,0
255.30019685988177,148.6280272723386,400.39321982768695,255,0,0
255.34879711976777,148.86936468944515,400.2029714470717,255,0,0
255.4024750438441,148.92493019659395,400.15732999052045,255,0,0
255.4560149823297,148.98049527055602,400.1116926155038,255,0,0
255.50946542896847,149.03458696435604,400.06720760268666,255,0,0
255.56278185328543,149.08868607701547,400.0227238100731,255,0,0
255.61736697708108,149.1028721544913,400.00929970347687,255,0,0
255.671912414993,149.11705688720917,399.9958778465286,255,0,0
255.72645158756137,149.13033060835758,399.9831680273336,255,0,0
255.78095297917696,149.14360288907247,399.9704604498514,255,0,0
255.83562613189056,149.15162408273463,399.9618386787075,255,0,0
255.89027301687688,149.15965523454355,399.9532094401415,255,0,0
255.945224292871,149.1598876636665,399.95064823542987,255,0,0
256.0001682290774,149.1601264498489,399.948082230705,255,0,0
256.0544775259925,149.1744362349787,399.9345743082747,255,0,0
256.10874678216135,149.18874734360134,399.9210658907157,255,0,0
256.16423683461693,149.176191095401,399.9284517753308,255,0,0
256.21974955048256,149.16362968337535,399.9358389879504,255,0,0
256.2737867337031,149.18148603565666,399.9195772574277,255,0,0
256.3277750235169,149.19934818160843,399.90331364624177,255,0,0
256.3828332532967,149.1955463758105,399.9038930184146,255,0,0
256.4378934344515,149.191755761277,399.9044620593612,255,0,0
256.4959176003755,149.133126369403,399.9476553326579,255,0,0
256.5540733279072,149.0744930202489,399.99084531166847,255,0,0
256.58698517365696,149.46614115888542,399.6840982425151,255,0,0
256.6189661434919,149.85782937497098,399.37735921967135,255,0,0
255.1867558935004,148.58492544523227,400.3616155591702,255,0,0
255.24851682556772,148.3580954787189,400.5354391287968,255,0,0
255.2976970779065,148.59942105515884,400.3455387413278,255,0,0
255.3463009300584,148.84077224342332,400.15564283923646,255,0,0
255.40008243051503,148.89262600648237,400.1129701712377,255,0,0
255.45373451703543,148.94448891980988,400.0702952960689,255,0,0
255.5071647902737,148.99919031638075,400.02542155465454,255,0,0
255.56045961249183,149.05389920356768,399.9805490393952,255,0,0
255.61497096224355,149.07005399691343,399.9656210545288,255,0,0
255.66943778423365,149.08621102667485,399.9506932551466,255,0,0
255.72375410648303,149.10520030751513,399.9335690387112,255,0,0
255.77801919189255,149.12418617331866,399.916449866295,255,0,0
255.83246056183896,149.13745391662565,399.9037723533745,255,0,0
255.8868644684993,149.1507168655548,399.8910991651764,255,0,0
255.9417383156592,149.1519325448965,399.88778051458974,255,0,0
255.99660247959815,149.15314537259047,399.8844639886722,255,0,0
256.0511357427652,149.161591317663,399.8755350369946,255,0,0
256.10564242107307,149.17004056083155,399.8666027878816,255,0,0
256.1613413881605,149.1524825735999,399.8778552575519,255,0,0
256.21707496113754,149.1349295242594,399.8891034144025,255,0,0
256.27127384290657,149.14927460863004,399.87559810676953,255,0,0
256.3254317314638,149.16362106433127,399.8620923079753,255,0,0
256.3802263648873,149.1648473981774,399.8587698186944,255,0,0
256.4350117169311,149.16606948507,399.8554481285648,255,0,0
