timestamp,x_cm,y_cm,z_cm,roll_deg,pitch_deg,yaw_deg
4.758532285690308,15.086833,1.9030122,356.71167,-1.682161907801817,-4.094136587151201,-0.015964246432698434
4.808531761169434,15.085128,1.902702,356.70273,-1.4014014013398444,-3.7686548406915064,-0.014691288046118422
4.860451698303223,15.084868,1.9025601,356.72668,-1.165979887790203,-3.4669376172922823,-0.013512074904978357
4.911451578140259,15.085219,1.902201,356.78333,-1.2170638584129148,-3.114802627208732,-0.012136455675038802
4.962452173233032,15.08491,1.9022226,356.76724,-1.230795796278037,-3.1858430129803454,-0.012414055444650535
5.013452529907227,15.083091,1.9022913,356.67297,-1.4208885204651218,-3.6345968293868025,-0.014166911677258719
5.065453052520752,15.196079,1.9027804,356.59973,-1.427124446875458,-4.061902473649034,-0.015838054278458098
5.116451978683472,15.083275,1.9027852,356.61533,-1.4436112100432599,-4.113085207615512,-0.01603864032050856
5.171452522277832,15.080932,1.9025837,356.53238,-1.6706656826699342,-4.392962461446936,-0.017133853949561056
5.220452547073364,15.195389,1.9028744,356.5288,-1.9103666033482394,-4.621721435287142,-0.018030035378085715
5.27545166015625,15.193054,1.9026383,356.46875,-1.8817753215088449,-4.652371089607576,-0.018149782841681606
5.327451705932617,15.085221,1.902853,356.66586,-1.713250484328862,-4.162635104328587,-0.016232468617759236
5.378454923629761,15.086413,1.9019283,356.85117,-1.3063403912305782,-2.7150966904697142,-0.010576942016421575
5.4304518699646,15.083919,1.9020052,356.7396,-1.4681135134599972,-3.2915514007646727,-0.012826815348290022
5.481451988220215,15.081009,1.9017793,356.64713,-1.5491312320133814,-3.496770361807102,-0.013628659132829034
5.533453464508057,15.080406,1.9019418,356.57315,-1.9753098536001565,-4.083038810256295,-0.01592103761654144
5.584453344345093,15.076923,1.9017239,356.46024,-2.0063632780295353,-4.325057094329547,-0.016868179423300874
5.635454416275024,15.189785,1.9015731,356.45218,-2.2313777923258624,-4.310064467930124,-0.016809247277487713
5.686452627182007,14.967419,1.9022417,356.5321,-1.9332034788596237,-4.312102484532713,-0.016817255130470065
5.738452196121216,15.080646,1.9021276,356.50766,-2.5198225866545076,-4.583907716494009,-0.01788176854997846
5.790161371231079,15.191356,1.901352,356.52365,-2.511113196526988,-4.137550518499512,-0.016133947342706394
5.840162754058838,15.076665,1.9008904,356.50772,-2.568869012531177,-3.917719626521054,-0.015274190942694834
5.892162322998047,15.08059,1.9012547,356.6074,-2.7196741189993214,-3.9143041673366477,-0.015261166993991028
5.943161249160767,15.084045,1.9017324,356.68115,-2.753508893209338,-3.9822160394124193,-0.015526261836197075
5.994162082672119,15.088795,1.7891434,356.78317,-2.389688412758152,-3.920352632602775,-0.015284557767851377
6.045160531997681,15.086201,1.9021816,356.7231,-2.5449032889117085,-3.9836478095062664,-0.01553189008140923
6.134961843490601,15.087008,1.9022979,356.72464,-2.767773579008122,-4.178180971075924,-0.016292734711959283
6.188969612121582,15.086722,1.9020344,356.7465,-2.7913608672145105,-3.978678818743865,-0.015512030706757695
6.226962327957153,15.083678,1.9011459,356.72256,-3.063808029763915,-3.714000279970858,-0.014477459901546733
6.265968322753906,15.199959,1.9019135,356.7557,-2.5765823316650684,-3.7934601470833877,-0.014788668819703275
6.302961111068726,15.1955385,1.9014486,356.66354,-2.700413815141531,-3.8831542799471594,-0.01513870944070381
6.340961933135986,15.192131,1.9007988,356.59683,-2.931022001986316,-3.855529260159482,-0.01503102391381279
6.379960775375366,15.083209,1.901606,356.66342,-2.7640410659124366,-3.9705162733786357,-0.015480330684060274
6.41796088218689,15.196915,1.9016408,356.6946,-2.680686503823694,-3.886235433865709,-0.015150798572196813
6.454961061477661,15.1948805,1.9016804,356.6075,-2.709440198973459,-4.19016075023358,-0.016340192477272846
6.492621421813965,15.08091,1.9012572,356.6027,-2.9666958058744575,-4.078159166946232,-0.015901794672095515
6.5306196212768555,15.081055,1.9013971,356.60287,-2.9429415806917363,-4.273814190229809,-0.0166672597694962
6.5686194896698,15.087438,1.9025613,356.71494,-2.655090925333675,-4.287697133908988,-0.01672141182814995
6.606619596481323,15.1990385,1.9026631,356.64734,-2.6952458377031583,-4.618662673498173,-0.018017670522823253
6.644619703292847,15.085172,1.9026555,356.62344,-2.676550401436098,-4.774621239550026,-0.018629512885629716
6.68161940574646,15.086217,1.9022812,356.6954,-2.9374601788731884,-4.497173426982868,-0.017541947590805834
6.718619108200073,15.086202,1.9022036,356.6768,-3.344460373194683,-4.761883885154537,-0.018579048044657674
6.755619287490845,15.087166,1.7890645,356.68762,-3.21285911998668,-4.7774008047403145,-0.01863971275843979
6.793619871139526,15.195455,1.7878386,356.61856,-3.806993701430203,-4.509044527642404,-0.01758858418344508
6.8326194286346436,15.081832,1.7876447,356.62927,-3.7556785514553575,-4.425622075656856,-0.017261079109217908
6.870619297027588,15.0806055,1.9005637,356.6194,-4.005807088159619,-4.398549252993577,-0.017155869914323593
6.908619165420532,15.0776825,1.9001285,356.56473,-3.9206412155094315,-4.2616827494237555,-0.01662000394693051
6.948619842529297,15.186493,1.8994514,356.47684,-3.9762216852949206,-4.0878267428636,-0.015939482791237327
6.986619472503662,15.072338,1.8990946,356.46054,-4.273851692150019,-4.203015190356026,-0.0163903052825362
7.023619174957275,15.069453,1.8985901,356.3789,-4.617179739797782,-4.24095805707401,-0.016538517463103725
7.06161904335022,15.068891,1.7854699,356.35312,-4.458948127617889,-4.236555890923206,-0.01652195709114618
7.099342346191406,15.069791,1.8989058,356.37387,-4.286175955691446,-4.234465874685895,-0.016513377306679327
7.137279748916626,15.071126,1.8990599,356.40964,-4.253355969494723,-4.194318752121561,-0.01635607183765464
7.176262855529785,15.071003,1.899131,356.4098,-4.044562802520885,-4.107887488169842,-0.016017771629255415
7.215262174606323,15.076691,1.8999147,356.53452,-4.0568841297226435,-4.1824985446505485,-0.016310035398452532
7.252261638641357,15.191213,1.9002738,356.53873,-3.745371306878374,-4.22801261331326,-0.01648801485106952
7.291262865066528,15.189803,1.9000543,356.52744,-4.021395861444956,-4.305264191874098,-0.016790429523171384
7.3292624950408936,15.193237,1.9005485,356.59128,-3.6364207465451104,-4.158908615515869,-0.016217356095279134
7.367262363433838,15.080505,1.9006714,356.5923,-3.9968743536140825,-4.399021310293022,-0.017156943675709007
7.405262470245361,15.081551,1.9007818,356.6426,-3.319313327804106,-4.027216657464583,-0.015702456232420156
7.44626259803772,15.081734,1.9008855,356.6205,-3.895522496126979,-4.373698722294336,-0.017058576705783278
7.483262300491333,15.194836,1.7873812,356.63412,-3.5988786941290223,-4.072171249519462,-0.015878216033401945
7.519262790679932,15.082733,1.7881726,356.62,-3.3780515346425153,-4.544442637799943,-0.017726616723753686
7.556262493133545,15.078372,1.9007678,356.54263,-3.2910266230662586,-4.177536316503329,-0.01629055447374537
7.593262672424316,15.078388,1.9006695,356.56357,-3.1888905175251088,-3.998014977107417,-0.01558789437165902
7.632262468338013,15.195613,1.9014901,356.59653,-3.1355630651429833,-4.374036122757413,-0.017059868631587694
7.669072389602661,14.966174,1.9007837,356.5895,-3.1505154938787028,-4.044846601410377,-0.015771013442125982
7.708073854446411,15.190979,1.9005786,356.5341,-3.61421006611057,-4.335622122162257,-0.016909696634133747
7.747070789337158,15.190987,1.9005622,356.55356,-3.3581489263073507,-4.111480076929347,-0.01603232398952815
7.784072637557983,15.079991,1.9008155,356.61536,-3.095821711437754,-3.868821050422105,-0.015082678022469065
7.821071147918701,15.074074,1.8995267,356.51138,-3.6133724692532536,-3.7659752637910913,-0.014680225968551237
7.859071493148804,15.078061,1.9004331,356.59497,-2.997100284038333,-3.6554875990092506,-0.014249011750139685
7.897075653076172,15.073314,1.899635,356.52255,-2.8060415235984384,-3.308346793441218,-0.012892701095781325
7.935072660446167,15.068385,1.7854258,356.42545,-3.1523951259747256,-3.2394665971931884,-0.012623490019258716
7.972071409225464,15.069251,1.8988417,356.41782,-3.467044266856973,-3.572825856477328,-0.013925921048676576
8.0100736618042,15.070396,1.8989859,356.47128,-3.0885888349772337,-3.266030235956563,-0.012727214253648986
8.048071384429932,15.186048,1.8997873,356.5043,-2.25953238417424,-3.1536516625687914,-0.01228874988242347
8.087071657180786,15.300476,1.8997844,356.5347,-2.657301936256432,-3.335619287815951,-0.012999245584463689
8.12507152557373,15.186477,1.9003814,356.48306,-2.0836840327545803,-3.449609271000149,-0.013444472327882774
8.165074110031128,15.1870575,1.8999318,356.55334,-2.230755900157716,-3.0695880594705196,-0.011960418584650861
8.202071189880371,15.074605,1.8997957,356.6074,-2.1291670497129633,-2.8253107979294105,-0.011006656780323532
8.23907208442688,15.072898,1.8995472,356.56592,-2.2081639052807245,-2.8581533052141563,-0.011134893798343738
8.276071548461914,15.072186,1.8999791,356.474,-2.324849178443885,-3.466747136584214,-0.013511673524906806
8.314071416854858,15.080394,1.9001956,356.78207,-2.196808563783275,-2.558160346969479,-0.009964522519917968
8.351073265075684,14.966503,1.8993331,356.8264,-2.758125441930686,-2.242036199491041,-0.008732151986367521
8.388024806976318,15.078895,1.8996,356.73788,-3.0174246907010893,-2.7682998544421835,-0.010784135762026538
8.426023721694946,14.96297,1.8995113,356.67398,-2.53278144569255,-2.6747732201976424,-0.010419428874646973
8.463024377822876,15.075036,1.8992115,356.66995,-2.5657168128308054,-2.5612781955087303,-0.009977083179857332
8.500072956085205,15.072757,1.898964,356.59317,-2.825406371392583,-2.816090950753453,-0.01097092994052297
8.53702425956726,14.963403,1.8988501,356.74988,-2.9626404034224,-2.323547098475126,-0.009049585344062226
8.574395656585693,15.069203,1.8980169,356.57217,-2.8451466300247352,-2.3410715156339856,-0.009117926073948124
8.612396240234375,14.95415,1.8977975,356.52304,-2.8210042211886464,-2.326195833545599,-0.009059928717584093
8.65039587020874,14.955831,1.8985306,356.56653,-1.7975954204110658,-1.9889815672132083,-0.007745559275833276
8.688397407531738,15.076671,1.8995796,356.751,-1.6362385606988838,-1.9490982851990932,-0.0075898339376010236
8.727396011352539,15.072517,1.8988236,356.66092,-1.9559970240676976,-1.9856986559274488,-0.007732594184617857
8.76439619064331,15.183968,1.784949,356.63077,-2.487369154134983,-1.9938232910121714,-0.007764004032022734
8.801395893096924,15.067329,1.8985678,356.46887,-2.1380639816634583,-2.466680930062025,-0.009607831216114944
8.839397430419922,15.185829,1.8998739,356.56396,-1.4464201273463149,-2.5296766990010355,-0.009853386787001145
8.87739610671997,15.073196,1.9001898,356.5341,-1.5088136407245143,-2.8089571797425608,-0.010942945288824028
8.914394855499268,14.959498,1.9001919,356.50757,-1.597302853182507,-3.0046916685849245,-0.011706582575142602
8.951395034790039,15.185979,1.8998734,356.52164,-2.1806529358896283,-3.1022331943014576,-0.012087936634829252
8.98979377746582,15.186685,1.9002924,356.51648,-1.87214622632365,-3.1698777734394032,-0.012351834554396632
9.028794527053833,15.074032,1.9005047,356.48245,-2.1380632006431197,-3.5183261965084656,-0.01371291906985974
9.066792964935303,15.0718,1.8997841,356.49765,-1.9990990035056153,-2.9832936743023355,-0.011623131819152427
9.104793548583984,15.076648,1.9000267,356.6373,-2.34402898820093,-2.907355250464441,-0.011326827079365944
9.14279294013977,15.0748825,1.9002724,356.5565,-2.010938237107655,-3.0889870265250634,-0.012036072692124443
9.182792901992798,15.077727,1.9006743,356.604,-2.212957546795405,-3.293668981513894,-0.012835186217232654
9.223792791366577,15.079034,1.9005308,356.6512,-2.567176181754846,-3.2837402247517,-0.012796648881312551
9.261804819107056,15.08398,1.9012208,356.73962,-2.849943249760935,-3.576663534889903,-0.013940636789444811
9.298804998397827,15.20037,1.9015664,356.80038,-2.8339394034030563,-3.616618310260071,-0.014096768736601484
9.336806058883667,15.083644,1.9014454,356.73804,-2.2491516792362947,-3.3474005741962176,-0.013045072256941053
9.374804735183716,15.1936035,1.9009172,356.6561,-2.682115131659642,-3.592529082257648,-0.014002654444668909
9.41280484199524,15.19587,1.7879137,356.7045,-2.5402487353050955,-3.5575170457760557,-0.013866124806937653
9.449805498123169,15.078229,1.900513,356.63126,-2.420243556892961,-3.245189139443645,-0.012645919540500018
9.48680591583252,15.193704,1.9007357,356.65662,-2.6535883786105408,-3.470493511015042,-0.01352590609317903
9.524805068969727,14.9589205,1.8996545,356.49118,-2.5040407137870844,-3.300731078980705,-0.012862857432051959
9.561805248260498,15.189696,1.9002934,356.55994,-3.010006301267048,-3.7278808406843518,-0.01453168602203563
9.599804878234863,15.197383,1.9013544,356.6935,-3.52473677549592,-4.239262265925069,-0.016531954533585812
9.636805295944214,15.200755,1.901528,356.8058,-3.1628706195425162,-3.8996396708726397,-0.015203308685577344
9.675804853439331,14.976031,1.9012442,356.9186,-3.319682286819309,-3.4050287932526913,-0.013270255273755253
9.713804960250854,15.200001,1.9015495,356.80518,-3.0212874844509714,-3.7060167709011727,-0.014445969462378874
9.751298904418945,14.977631,1.9016299,356.95276,-3.033687969972227,-3.3465797539397166,-0.013042237637809513
9.788246631622314,15.206958,1.9023223,356.9696,-3.1924061874201577,-3.750934630636819,-0.014621804933225414
9.826052188873291,14.980061,1.901907,357.02002,-2.964081980146509,-3.2571263349667805,-0.012692399834428651
9.864051818847656,15.210286,1.9025794,357.05258,-3.425686082881393,-3.7872684774386403,-0.014763644248556631
9.901052236557007,15.209348,1.9028639,356.99948,-2.7975715763010345,-3.8491320862968506,-0.015005846108664872
9.93805193901062,15.209026,1.9026986,356.9899,-2.9297165155677933,-3.744167004166028,-0.014595311049105242
9.975053071975708,15.322662,1.7892375,357.01724,-2.816672339053719,-3.6131568844929727,-0.014083417667471197
10.012052297592163,15.086751,1.901465,356.79575,-3.1866003069934266,-3.747915533844878,-0.01461014954276637
10.049052476882935,14.97585,1.9023741,356.8003,-2.751534716978282,-4.06825515459129,-0.015862942445352416
10.08705186843872,15.203357,1.9025731,356.77902,-3.4464499845746985,-4.624992982139101,-0.018042960477821092
10.125053882598877,15.2040205,1.901687,356.90237,-3.232097634631005,-3.617636742039648,-0.014100777216057184
10.165051698684692,15.086601,1.9027524,356.6688,-2.4692430983623566,-4.4217134261891085,-0.0172464982196444
10.201051950454712,15.198003,1.9024277,356.63834,-2.6671313653989093,-4.495553383796909,-0.017535191720006553
10.237051725387573,15.199384,1.789951,356.5784,-2.1328743349172123,-5.0455767800458995,-0.019691795669271858
10.275051832199097,15.196864,1.903081,356.49814,-2.853871329357797,-5.402469252512543,-0.021092571352908127
10.312051773071289,15.320159,1.9031175,356.85654,-2.9713424667603894,-4.457258294358911,-0.01738585756928186
10.350051641464233,15.090892,1.9031328,356.74,-3.207650507865238,-4.865045787471487,-0.018983503998660466
10.387052774429321,15.087033,1.9030262,356.6049,-3.1135561886482703,-5.152982180105735,-0.020112478121730754
10.42605185508728,15.089272,1.9034928,356.67017,-2.5875626524182427,-4.903811191714351,-0.019135295096936556
10.464052677154541,15.091786,1.9024662,356.8728,-3.091069156026252,-4.022844763828301,-0.015685410777912714
10.502052068710327,15.2052765,1.7893853,356.80106,-3.1864697484745883,-4.5170866433758095,-0.01761991032553863
10.542052268981934,15.087326,1.9014174,356.88828,-2.280642544334721,-2.899294315231433,-0.011295641606010745
10.580052137374878,15.1961565,1.7868913,356.86166,-2.0372859734597575,-2.1955943675108145,-0.00855063647788545
10.61705207824707,15.080228,1.8994502,356.87122,-2.1583093335281456,-1.7671685422145396,-0.006881474026925763
10.656052589416504,15.083855,1.8997359,357.00333,-1.8175395704030621,-1.3271494041361935,-0.005166867218730775
10.69405221939087,15.086148,1.9003309,357.0276,-1.6651953060894278,-1.4988515953113477,-0.005835796899800709
10.73205280303955,15.081998,1.9004226,356.80994,-2.2117547990243662,-2.5324158965981765,-0.009864028158753174
10.769052028656006,15.085563,1.9005944,356.91812,-2.3991689221759076,-2.4167096704348126,-0.009413051171645282
10.807053327560425,15.088817,1.9014624,356.93967,-2.320899831666638,-2.794699143869424,-0.010887175395455095
10.845052003860474,15.203091,1.9013271,356.9597,-2.9534185363011227,-3.069534223713819,-0.011960258103542646
10.883053064346313,14.980979,1.9018406,357.0557,-3.1132679540538386,-3.2012270287567777,-0.012474079425202898
10.921052694320679,15.207111,1.901525,357.05466,-3.5307822690683213,-3.244832647613742,-0.012644522423337757
10.959051847457886,15.095624,1.901954,357.09268,-3.1362870036247164,-3.101838060014943,-0.012086126231907298
10.99705195426941,15.097051,1.7891603,357.074,-2.908247679304935,-3.3812239724029998,-0.013176957156507572
11.034051656723022,15.211507,1.9034783,357.03372,-2.7095836294832716,-3.9208226051915216,-0.015286189738654051
11.071051836013794,15.214332,1.7898831,357.1862,-1.8180124138560356,-2.8731915394857577,-0.011193443679553442
11.108052015304565,15.20757,1.789188,356.98172,-2.2799160466378514,-3.337510481812557,-0.013006431541295922
11.14605164527893,15.091647,1.7889186,356.90463,-2.722188174859119,-3.6273651260376507,-0.01413949779628057
